source,target,rate,type
H13|Compromised,H44|Compromised,0.005,spatial
H13|Compromised,H45|Compromised,0.005,spatial
H13|Compromised,H46|Compromised,0.005,spatial
H13|Compromised,H47|Compromised,0.005,spatial
H13|Compromised,H48|Compromised,0.005,spatial
H13|Compromised,H49|Compromised,0.005,spatial
H13|Compromised,H50|Compromised,0.005,spatial
H13|Compromised,H51|Compromised,0.005,spatial
H13|Compromised,H52|Compromised,0.005,spatial
H13|Compromised,H53|Compromised,0.005,spatial
H13|Compromised,H54|Compromised,0.005,spatial
H13|Compromised,H55|Compromised,0.005,spatial
H13|Compromised,H56|Compromised,0.005,spatial
H13|Compromised,H57|Compromised,0.005,spatial
H13|Compromised,H58|Compromised,0.005,spatial
H13|Compromised,H59|Compromised,0.005,spatial
H13|Compromised,H60|Compromised,0.005,spatial
H13|Compromised,H61|Compromised,0.005,spatial
H13|Compromised,H62|Compromised,0.005,spatial
H13|Compromised,H63|Compromised,0.005,spatial
H13|Compromised,H64|Compromised,0.005,spatial
H13|Compromised,H65|Compromised,0.005,spatial
H13|Compromised,H66|Compromised,0.005,spatial
H13|Compromised,H67|Compromised,0.005,spatial
H13|Compromised,H68|Compromised,0.005,spatial
H13|Compromised,H69|Compromised,0.005,spatial
H13|Compromised,H70|Compromised,0.005,spatial
H13|Compromised,H71|Compromised,0.005,spatial
H13|Compromised,H72|Compromised,0.005,spatial
H13|Compromised,H73|Compromised,0.005,spatial
H13|Compromised,H74|Compromised,0.005,spatial
H13|Compromised,H75|Compromised,0.005,spatial
H13|Compromised,H76|Compromised,0.005,spatial
H13|Compromised,H77|Compromised,0.005,spatial
H13|Compromised,H78|Compromised,0.005,spatial
H13|Compromised,H79|Compromised,0.005,spatial
H13|Compromised,H80|Compromised,0.005,spatial
H13|Compromised,H81|Compromised,0.005,spatial
H13|Compromised,H82|Compromised,0.005,spatial
H13|Compromised,H83|Compromised,0.005,spatial
H13|Compromised,H84|Compromised,0.005,spatial
H13|Compromised,H85|Compromised,0.005,spatial
H13|Compromised,H86|Compromised,0.005,spatial
H13|Compromised,H87|Compromised,0.005,spatial
H13|Compromised,H88|Compromised,0.005,spatial
H14|Normal,H14|Compromised,0.04082199452025513,internal
H14|Compromised,H14|Down,0.09431067947124132,internal
H14|Down,H14|Mitigated,0.07257069283483544,internal
H14|Mitigated,H14|Recovered,0.07257069283483544,internal
H14|Compromised,H0|Compromised,0.005,spatial
H14|Compromised,H1|Compromised,0.005,spatial
H14|Compromised,H2|Compromised,0.005,spatial
H14|Compromised,H3|Compromised,0.005,spatial
H14|Compromised,H4|Compromised,0.005,spatial
H14|Compromised,H5|Compromised,0.005,spatial
H14|Compromised,H6|Compromised,0.005,spatial
H14|Compromised,H7|Compromised,0.005,spatial
H14|Compromised,H8|Compromised,0.005,spatial
H14|Compromised,H9|Compromised,0.005,spatial
H14|Compromised,H10|Compromised,0.005,spatial
H14|Compromised,H11|Compromised,0.005,spatial
H14|Compromised,H12|Compromised,0.005,spatial
H14|Compromised,H13|Compromised,0.005,spatial
H14|Compromised,H15|Compromised,0.005,spatial
H14|Compromised,H16|Compromised,0.005,spatial
H14|Compromised,H17|Compromised,0.005,spatial
H14|Compromised,H18|Compromised,0.005,spatial
H14|Compromised,H19|Compromised,0.005,spatial
H14|Compromised,H20|Compromised,0.005,spatial
H14|Compromised,H21|Compromised,0.005,spatial
H14|Compromised,H22|Compromised,0.005,spatial
H14|Compromised,H23|Compromised,0.005,spatial
H14|Compromised,H24|Compromised,0.005,spatial
H14|Compromised,H25|Compromised,0.005,spatial
H14|Compromised,H26|Compromised,0.005,spatial
H14|Compromised,H27|Compromised,0.005,spatial
H14|Compromised,H28|Compromised,0.005,spatial
H14|Compromised,H29|Compromised,0.005,spatial
H14|Compromised,H30|Compromised,0.005,spatial
H14|Compromised,H31|Compromised,0.005,spatial
H14|Compromised,H32|Compromised,0.005,spatial
H14|Compromised,H33|Compromised,0.005,spatial
H14|Compromised,H34|Compromised,0.005,spatial
H14|Compromised,H35|Compromised,0.005,spatial
H14|Compromised,H36|Compromised,0.005,spatial
H14|Compromised,H37|Compromised,0.005,spatial
H14|Compromised,H38|Compromised,0.005,spatial
H14|Compromised,H39|Compromised,0.005,spatial
H14|Compromised,H40|Compromised,0.005,spatial
H14|Compromised,H41|Compromised,0.005,spatial
H14|Compromised,H42|Compromised,0.005,spatial
H14|Compromised,H43|Compromised,0.005,spatial
H14|Compromised,H44|Compromised,0.005,spatial
H14|Compromised,H45|Compromised,0.005,spatial
H14|Compromised,H46|Compromised,0.005,spatial
H14|Compromised,H47|Compromised,0.005,spatial
H14|Compromised,H48|Compromised,0.005,spatial
H14|Compromised,H49|Compromised,0.005,spatial
H14|Compromised,H50|Compromised,0.005,spatial
H14|Compromised,H51|Compromised,0.005,spatial
H14|Compromised,H52|Compromised,0.005,spatial
H14|Compromised,H53|Compromised,0.005,spatial
H14|Compromised,H54|Compromised,0.005,spatial
H14|Compromised,H55|Compromised,0.005,spatial
H14|Compromised,H56|Compromised,0.005,spatial
H14|Compromised,H57|Compromised,0.005,spatial
H14|Compromised,H58|Compromised,0.005,spatial
H14|Compromised,H59|Compromised,0.005,spatial
H14|Compromised,H60|Compromised,0.005,spatial
H14|Compromised,H61|Compromised,0.005,spatial
H14|Compromised,H62|Compromised,0.005,spatial
H14|Compromised,H63|Compromised,0.005,spatial
H14|Compromised,H64|Compromised,0.005,spatial
H14|Compromised,H65|Compromised,0.005,spatial
H14|Compromised,H66|Compromised,0.005,spatial
H14|Compromised,H67|Compromised,0.005,spatial
H14|Compromised,H68|Compromised,0.005,spatial
H14|Compromised,H69|Compromised,0.005,spatial
H14|Compromised,H70|Compromised,0.005,spatial
H14|Compromised,H71|Compromised,0.005,spatial
H14|Compromised,H72|Compromised,0.005,spatial
H14|Compromised,H73|Compromised,0.005,spatial
H14|Compromised,H74|Compromised,0.005,spatial
H14|Compromised,H75|Compromised,0.005,spatial
H14|Compromised,H76|Compromised,0.005,spatial
H14|Compromised,H77|Compromised,0.005,spatial
H14|Compromised,H78|Compromised,0.005,spatial
H14|Compromised,H79|Compromised,0.005,spatial
H14|Compromised,H80|Compromised,0.005,spatial
H14|Compromised,H81|Compromised,0.005,spatial
H14|Compromised,H82|Compromised,0.005,spatial
H14|Compromised,H83|Compromised,0.005,spatial
H14|Compromised,H84|Compromised,0.005,spatial
H14|Compromised,H85|Compromised,0.005,spatial
H14|Compromised,H86|Compromised,0.005,spatial
H14|Compromised,H87|Compromised,0.005,spatial
H14|Compromised,H88|Compromised,0.005,spatial
H15|Normal,H15|Compromised,0.04082199452025513,internal
H15|Compromised,H15|Down,0.09431067947124132,internal
H15|Down,H15|Mitigated,0.07257069283483544,internal
H15|Mitigated,H15|Recovered,0.07257069283483544,internal
H15|Compromised,H0|Compromised,0.005,spatial
H15|Compromised,H1|Compromised,0.005,spatial
H15|Compromised,H2|Compromised,0.005,spatial
H15|Compromised,H3|Compromised,0.005,spatial
H15|Compromised,H4|Compromised,0.005,spatial
H15|Compromised,H5|Compromised,0.005,spatial
H15|Compromised,H6|Compromised,0.005,spatial
H15|Compromised,H7|Compromised,0.005,spatial
H15|Compromised,H8|Compromised,0.005,spatial
H15|Compromised,H9|Compromised,0.005,spatial
H15|Compromised,H10|Compromised,0.005,spatial
H15|Compromised,H11|Compromised,0.005,spatial
H15|Compromised,H12|Compromised,0.005,spatial
H15|Compromised,H13|Compromised,0.005,spatial
H15|Compromised,H14|Compromised,0.005,spatial
H15|Compromised,H16|Compromised,0.005,spatial
H15|Compromised,H17|Compromised,0.005,spatial
H15|Compromised,H18|Compromised,0.005,spatial
H15|Compromised,H19|Compromised,0.005,spatial
H15|Compromised,H20|Compromised,0.005,spatial
H15|Compromised,H21|Compromised,0.005,spatial
H15|Compromised,H22|Compromised,0.005,spatial
H15|Compromised,H23|Compromised,0.005,spatial
H15|Compromised,H24|Compromised,0.005,spatial
H15|Compromised,H25|Compromised,0.005,spatial
H15|Compromised,H26|Compromised,0.005,spatial
H15|Compromised,H27|Compromised,0.005,spatial
H15|Compromised,H28|Compromised,0.005,spatial
H15|Compromised,H29|Compromised,0.005,spatial
H15|Compromised,H30|Compromised,0.005,spatial
H15|Compromised,H31|Compromised,0.005,spatial
H15|Compromised,H32|Compromised,0.005,spatial
H15|Compromised,H33|Compromised,0.005,spatial
H15|Compromised,H34|Compromised,0.005,spatial
H15|Compromised,H35|Compromised,0.005,spatial
H15|Compromised,H36|Compromised,0.005,spatial
H15|Compromised,H37|Compromised,0.005,spatial
H15|Compromised,H38|Compromised,0.005,spatial
H15|Compromised,H39|Compromised,0.005,spatial
H15|Compromised,H40|Compromised,0.005,spatial
H15|Compromised,H41|Compromised,0.005,spatial
H15|Compromised,H42|Compromised,0.005,spatial
H15|Compromised,H43|Compromised,0.005,spatial
H15|Compromised,H44|Compromised,0.005,spatial
H15|Compromised,H45|Compromised,0.005,spatial
H15|Compromised,H46|Compromised,0.005,spatial
H15|Compromised,H47|Compromised,0.005,spatial
H15|Compromised,H48|Compromised,0.005,spatial
H15|Compromised,H49|Compromised,0.005,spatial
H15|Compromised,H50|Compromised,0.005,spatial
H15|Compromised,H51|Compromised,0.005,spatial
H15|Compromised,H52|Compromised,0.005,spatial
H15|Compromised,H53|Compromised,0.005,spatial
H15|Compromised,H54|Compromised,0.005,spatial
H15|Compromised,H55|Compromised,0.005,spatial
H15|Compromised,H56|Compromised,0.005,spatial
H15|Compromised,H57|Compromised,0.005,spatial
H15|Compromised,H58|Compromised,0.005,spatial
H15|Compromised,H59|Compromised,0.005,spatial
H15|Compromised,H60|Compromised,0.005,spatial
H15|Compromised,H61|Compromised,0.005,spatial
H15|Compromised,H62|Compromised,0.005,spatial
H15|Compromised,H63|Compromised,0.005,spatial
H15|Compromised,H64|Compromised,0.005,spatial
H15|Compromised,H65|Compromised,0.005,spatial
H15|Compromised,H66|Compromised,0.005,spatial
H15|Compromised,H67|Compromised,0.005,spatial
H15|Compromised,H68|Compromised,0.005,spatial
H15|Compromised,H69|Compromised,0.005,spatial
H15|Compromised,H70|Compromised,0.005,spatial
H15|Compromised,H71|Compromised,0.005,spatial
H15|Compromised,H72|Compromised,0.005,spatial
H15|Compromised,H73|Compromised,0.005,spatial
H15|Compromised,H74|Compromised,0.005,spatial
H15|Compromised,H75|Compromised,0.005,spatial
H15|Compromised,H76|Compromised,0.005,spatial
H15|Compromised,H77|Compromised,0.005,spatial
H15|Compromised,H78|Compromised,0.005,spatial
H15|Compromised,H79|Compromised,0.005,spatial
H15|Compromised,H80|Compromised,0.005,spatial
H15|Compromised,H81|Compromised,0.005,spatial
H15|Compromised,H82|Compromised,0.005,spatial
H15|Compromised,H83|Compromised,0.005,spatial
H15|Compromised,H84|Compromised,0.005,spatial
H15|Compromised,H85|Compromised,0.005,spatial
H15|Compromised,H86|Compromised,0.005,spatial
H15|Compromised,H87|Compromised,0.005,spatial
H15|Compromised,H88|Compromised,0.005,spatial
H16|Normal,H16|Compromised,0.04082199452025513,internal
H16|Compromised,H16|Down,0.09431067947124132,internal
H16|Down,H16|Mitigated,0.07257069283483544,internal
H16|Mitigated,H16|Recovered,0.07257069283483544,internal
H16|Compromised,H0|Compromised,0.005,spatial
H16|Compromised,H1|Compromised,0.005,spatial
H16|Compromised,H2|Compromised,0.005,spatial
H16|Compromised,H3|Compromised,0.005,spatial
H16|Compromised,H4|Compromised,0.005,spatial
H16|Compromised,H5|Compromised,0.005,spatial
H16|Compromised,H6|Compromised,0.005,spatial
H16|Compromised,H7|Compromised,0.005,spatial
H16|Compromised,H8|Compromised,0.005,spatial
H16|Compromised,H9|Compromised,0.005,spatial
H16|Compromised,H10|Compromised,0.005,spatial
H16|Compromised,H11|Compromised,0.005,spatial
H16|Compromised,H12|Compromised,0.005,spatial
H16|Compromised,H13|Compromised,0.005,spatial
H16|Compromised,H14|Compromised,0.005,spatial
H16|Compromised,H15|Compromised,0.005,spatial
H16|Compromised,H17|Compromised,0.005,spatial
H16|Compromised,H18|Compromised,0.005,spatial
H16|Compromised,H19|Compromised,0.005,spatial
H16|Compromised,H20|Compromised,0.005,spatial
H16|Compromised,H21|Compromised,0.005,spatial
H16|Compromised,H22|Compromised,0.005,spatial
H16|Compromised,H23|Compromised,0.005,spatial
H16|Compromised,H24|Compromised,0.005,spatial
H16|Compromised,H25|Compromised,0.005,spatial
H16|Compromised,H26|Compromised,0.005,spatial
H16|Compromised,H27|Compromised,0.005,spatial
H16|Compromised,H28|Compromised,0.005,spatial
H16|Compromised,H29|Compromised,0.005,spatial
H16|Compromised,H30|Compromised,0.005,spatial
H16|Compromised,H31|Compromised,0.005,spatial
H16|Compromised,H32|Compromised,0.005,spatial
H16|Compromised,H33|Compromised,0.005,spatial
H16|Compromised,H34|Compromised,0.005,spatial
H16|Compromised,H35|Compromised,0.005,spatial
H16|Compromised,H36|Compromised,0.005,spatial
H16|Compromised,H37|Compromised,0.005,spatial
H16|Compromised,H38|Compromised,0.005,spatial
H16|Compromised,H39|Compromised,0.005,spatial
H16|Compromised,H40|Compromised,0.005,spatial
H16|Compromised,H41|Compromised,0.005,spatial
H16|Compromised,H42|Compromised,0.005,spatial
H16|Compromised,H43|Compromised,0.005,spatial
H16|Compromised,H44|Compromised,0.005,spatial
H16|Compromised,H45|Compromised,0.005,spatial
H16|Compromised,H46|Compromised,0.005,spatial
H16|Compromised,H47|Compromised,0.005,spatial
H16|Compromised,H48|Compromised,0.005,spatial
H16|Compromised,H49|Compromised,0.005,spatial
H16|Compromised,H50|Compromised,0.005,spatial
H16|Compromised,H51|Compromised,0.005,spatial
H16|Compromised,H52|Compromised,0.005,spatial
H16|Compromised,H53|Compromised,0.005,spatial
H16|Compromised,H54|Compromised,0.005,spatial
H16|Compromised,H55|Compromised,0.005,spatial
H16|Compromised,H56|Compromised,0.005,spatial
H16|Compromised,H57|Compromised,0.005,spatial
H16|Compromised,H58|Compromised,0.005,spatial
H16|Compromised,H59|Compromised,0.005,spatial
H16|Compromised,H60|Compromised,0.005,spatial
H16|Compromised,H61|Compromised,0.005,spatial
H16|Compromised,H62|Compromised,0.005,spatial
H16|Compromised,H63|Compromised,0.005,spatial
H16|Compromised,H64|Compromised,0.005,spatial
H16|Compromised,H65|Compromised,0.005,spatial
H16|Compromised,H66|Compromised,0.005,spatial
H16|Compromised,H67|Compromised,0.005,spatial
H16|Compromised,H68|Compromised,0.005,spatial
H16|Compromised,H69|Compromised,0.005,spatial
H16|Compromised,H70|Compromised,0.005,spatial
H16|Compromised,H71|Compromised,0.005,spatial
H16|Compromised,H72|Compromised,0.005,spatial
H16|Compromised,H73|Compromised,0.005,spatial
H16|Compromised,H74|Compromised,0.005,spatial
H16|Compromised,H75|Compromised,0.005,spatial
H16|Compromised,H76|Compromised,0.005,spatial
H16|Compromised,H77|Compromised,0.005,spatial
H16|Compromised,H78|Compromised,0.005,spatial
H16|Compromised,H79|Compromised,0.005,spatial
H16|Compromised,H80|Compromised,0.005,spatial
H16|Compromised,H81|Compromised,0.005,spatial
H16|Compromised,H82|Compromised,0.005,spatial
H16|Compromised,H83|Compromised,0.005,spatial
H16|Compromised,H84|Compromised,0.005,spatial
H16|Compromised,H85|Compromised,0.005,spatial
H16|Compromised,H86|Compromised,0.005,spatial
H16|Compromised,H87|Compromised,0.005,spatial
H16|Compromised,H88|Compromised,0.005,spatial
H17|Normal,H17|Compromised,0.04082199452025513,internal
H17|Compromised,H17|Down,0.09431067947124132,internal
H17|Down,H17|Mitigated,0.07257069283483544,internal
H17|Mitigated,H17|Recovered,0.07257069283483544,internal
H17|Compromised,H0|Compromised,0.005,spatial
H17|Compromised,H1|Compromised,0.005,spatial
H17|Compromised,H2|Compromised,0.005,spatial
H17|Compromised,H3|Compromised,0.005,spatial
H17|Compromised,H4|Compromised,0.005,spatial
H17|Compromised,H5|Compromised,0.005,spatial
H17|Compromised,H6|Compromised,0.005,spatial
H17|Compromised,H7|Compromised,0.005,spatial
H17|Compromised,H8|Compromised,0.005,spatial
H17|Compromised,H9|Compromised,0.005,spatial
H17|Compromised,H10|Compromised,0.005,spatial
H17|Compromised,H11|Compromised,0.005,spatial
H17|Compromised,H12|Compromised,0.005,spatial
H17|Compromised,H13|Compromised,0.005,spatial
H17|Compromised,H14|Compromised,0.005,spatial
H17|Compromised,H15|Compromised,0.005,spatial
H17|Compromised,H16|Compromised,0.005,spatial
H17|Compromised,H18|Compromised,0.005,spatial
H17|Compromised,H19|Compromised,0.005,spatial
H17|Compromised,H20|Compromised,0.005,spatial
H17|Compromised,H21|Compromised,0.005,spatial
H17|Compromised,H22|Compromised,0.005,spatial
H17|Compromised,H23|Compromised,0.005,spatial
H17|Compromised,H24|Compromised,0.005,spatial
H17|Compromised,H25|Compromised,0.005,spatial
H17|Compromised,H26|Compromised,0.005,spatial
H17|Compromised,H27|Compromised,0.005,spatial
H17|Compromised,H28|Compromised,0.005,spatial
H17|Compromised,H29|Compromised,0.005,spatial
H17|Compromised,H30|Compromised,0.005,spatial
H17|Compromised,H31|Compromised,0.005,spatial
H17|Compromised,H32|Compromised,0.005,spatial
H17|Compromised,H33|Compromised,0.005,spatial
H17|Compromised,H34|Compromised,0.005,spatial
H17|Compromised,H35|Compromised,0.005,spatial
H17|Compromised,H36|Compromised,0.005,spatial
H17|Compromised,H37|Compromised,0.005,spatial
H17|Compromised,H38|Compromised,0.005,spatial
H17|Compromised,H39|Compromised,0.005,spatial
H17|Compromised,H40|Compromised,0.005,spatial
H17|Compromised,H41|Compromised,0.005,spatial
H17|Compromised,H42|Compromised,0.005,spatial
H17|Compromised,H43|Compromised,0.005,spatial
H17|Compromised,H44|Compromised,0.005,spatial
H17|Compromised,H45|Compromised,0.005,spatial
H17|Compromised,H46|Compromised,0.005,spatial
H17|Compromised,H47|Compromised,0.005,spatial
H17|Compromised,H48|Compromised,0.005,spatial
H17|Compromised,H49|Compromised,0.005,spatial
H17|Compromised,H50|Compromised,0.005,spatial
H17|Compromised,H51|Compromised,0.005,spatial
H17|Compromised,H52|Compromised,0.005,spatial
H17|Compromised,H53|Compromised,0.005,spatial
H17|Compromised,H54|Compromised,0.005,spatial
H17|Compromised,H55|Compromised,0.005,spatial
H17|Compromised,H56|Compromised,0.005,spatial
H17|Compromised,H57|Compromised,0.005,spatial
H17|Compromised,H58|Compromised,0.005,spatial
H17|Compromised,H59|Compromised,0.005,spatial
H17|Compromised,H60|Compromised,0.005,spatial
H17|Compromised,H61|Compromised,0.005,spatial
H17|Compromised,H62|Compromised,0.005,spatial
H17|Compromised,H63|Compromised,0.005,spatial
H17|Compromised,H64|Compromised,0.005,spatial
H17|Compromised,H65|Compromised,0.005,spatial
H17|Compromised,H66|Compromised,0.005,spatial
H17|Compromised,H67|Compromised,0.005,spatial
H17|Compromised,H68|Compromised,0.005,spatial
H17|Compromised,H69|Compromised,0.005,spatial
H17|Compromised,H70|Compromised,0.005,spatial
H17|Compromised,H71|Compromised,0.005,spatial
H17|Compromised,H72|Compromised,0.005,spatial
H17|Compromised,H73|Compromised,0.005,spatial
H17|Compromised,H74|Compromised,0.005,spatial
H17|Compromised,H75|Compromised,0.005,spatial
H17|Compromised,H76|Compromised,0.005,spatial
H17|Compromised,H77|Compromised,0.005,spatial
H17|Compromised,H78|Compromised,0.005,spatial
H17|Compromised,H79|Compromised,0.005,spatial
H17|Compromised,H80|Compromised,0.005,spatial
H17|Compromised,H81|Compromised,0.005,spatial
H17|Compromised,H82|Compromised,0.005,spatial
H17|Compromised,H83|Compromised,0.005,spatial
H17|Compromised,H84|Compromised,0.005,spatial
H17|Compromised,H85|Compromised,0.005,spatial
H17|Compromised,H86|Compromised,0.005,spatial
H17|Compromised,H87|Compromised,0.005,spatial
H17|Compromised,H88|Compromised,0.005,spatial
H18|Normal,H18|Compromised,0.04082199452025513,internal
H18|Compromised,H18|Down,0.09431067947124132,internal
H18|Down,H18|Mitigated,0.07257069283483544,internal
H18|Mitigated,H18|Recovered,0.07257069283483544,internal
H18|Compromised,H0|Compromised,0.005,spatial
H18|Compromised,H1|Compromised,0.005,spatial
H18|Compromised,H2|Compromised,0.005,spatial
H18|Compromised,H3|Compromised,0.005,spatial
H18|Compromised,H4|Compromised,0.005,spatial
H18|Compromised,H5|Compromised,0.005,spatial
H18|Compromised,H6|Compromised,0.005,spatial
H18|Compromised,H7|Compromised,0.005,spatial
H18|Compromised,H8|Compromised,0.005,spatial
H18|Compromised,H9|Compromised,0.005,spatial
H18|Compromised,H10|Compromised,0.005,spatial
H18|Compromised,H11|Compromised,0.005,spatial
H18|Compromised,H12|Compromised,0.005,spatial
H18|Compromised,H13|Compromised,0.005,spatial
H18|Compromised,H14|Compromised,0.005,spatial
H18|Compromised,H15|Compromised,0.005,spatial
H18|Compromised,H16|Compromised,0.005,spatial
H18|Compromised,H17|Compromised,0.005,spatial
H18|Compromised,H19|Compromised,0.005,spatial
H18|Compromised,H20|Compromised,0.005,spatial
H18|Compromised,H21|Compromised,0.005,spatial
H18|Compromised,H22|Compromised,0.005,spatial
H18|Compromised,H23|Compromised,0.005,spatial
H18|Compromised,H24|Compromised,0.005,spatial
H18|Compromised,H25|Compromised,0.005,spatial
H18|Compromised,H26|Compromised,0.005,spatial
H18|Compromised,H27|Compromised,0.005,spatial
H18|Compromised,H28|Compromised,0.005,spatial
H18|Compromised,H29|Compromised,0.005,spatial
H18|Compromised,H30|Compromised,0.005,spatial
H18|Compromised,H31|Compromised,0.005,spatial
H18|Compromised,H32|Compromised,0.005,spatial
H18|Compromised,H33|Compromised,0.005,spatial
H18|Compromised,H34|Compromised,0.005,spatial
H18|Compromised,H35|Compromised,0.005,spatial
H18|Compromised,H36|Compromised,0.005,spatial
H18|Compromised,H37|Compromised,0.005,spatial
H18|Compromised,H38|Compromised,0.005,spatial
H18|Compromised,H39|Compromised,0.005,spatial
H18|Compromised,H40|Compromised,0.005,spatial
H18|Compromised,H41|Compromised,0.005,spatial
H18|Compromised,H42|Compromised,0.005,spatial
H18|Compromised,H43|Compromised,0.005,spatial
H18|Compromised,H44|Compromised,0.005,spatial
H18|Compromised,H45|Compromised,0.005,spatial
H18|Compromised,H46|Compromised,0.005,spatial
H18|Compromised,H47|Compromised,0.005,spatial
H18|Compromised,H48|Compromised,0.005,spatial
H18|Compromised,H49|Compromised,0.005,spatial
H18|Compromised,H50|Compromised,0.005,spatial
H18|Compromised,H51|Compromised,0.005,spatial
H18|Compromised,H52|Compromised,0.005,spatial
H18|Compromised,H53|Compromised,0.005,spatial
H18|Compromised,H54|Compromised,0.005,spatial
H18|Compromised,H55|Compromised,0.005,spatial
H18|Compromised,H56|Compromised,0.005,spatial
H18|Compromised,H57|Compromised,0.005,spatial
H18|Compromised,H58|Compromised,0.005,spatial
H18|Compromised,H59|Compromised,0.005,spatial
H18|Compromised,H60|Compromised,0.005,spatial
H18|Compromised,H61|Compromised,0.005,spatial
H18|Compromised,H62|Compromised,0.005,spatial
H18|Compromised,H63|Compromised,0.005,spatial
H18|Compromised,H64|Compromised,0.005,spatial
H18|Compromised,H65|Compromised,0.005,spatial
H18|Compromised,H66|Compromised,0.005,spatial
H18|Compromised,H67|Compromised,0.005,spatial
H18|Compromised,H68|Compromised,0.005,spatial
H18|Compromised,H69|Compromised,0.005,spatial
H18|Compromised,H70|Compromised,0.005,spatial
H18|Compromised,H71|Compromised,0.005,spatial
H18|Compromised,H72|Compromised,0.005,spatial
H18|Compromised,H73|Compromised,0.005,spatial
H18|Compromised,H74|Compromised,0.005,spatial
H18|Compromised,H75|Compromised,0.005,spatial
H18|Compromised,H76|Compromised,0.005,spatial
H18|Compromised,H77|Compromised,0.005,spatial
H18|Compromised,H78|Compromised,0.005,spatial
H18|Compromised,H79|Compromised,0.005,spatial
H18|Compromised,H80|Compromised,0.005,spatial
H18|Compromised,H81|Compromised,0.005,spatial
H18|Compromised,H82|Compromised,0.005,spatial
H18|Compromised,H83|Compromised,0.005,spatial
H18|Compromised,H84|Compromised,0.005,spatial
H18|Compromised,H85|Compromised,0.005,spatial
H18|Compromised,H86|Compromised,0.005,spatial
H18|Compromised,H87|Compromised,0.005,spatial
H18|Compromised,H88|Compromised,0.005,spatial
H19|Normal,H19|Compromised,0.04082199452025513,internal
H19|Compromised,H19|Down,0.09431067947124132,internal
H19|Down,H19|Mitigated,0.07257069283483544,internal
H19|Mitigated,H19|Recovered,0.07257069283483544,internal
H19|Compromised,H0|Compromised,0.005,spatial
H19|Compromised,H1|Compromised,0.005,spatial
H19|Compromised,H2|Compromised,0.005,spatial
H19|Compromised,H3|Compromised,0.005,spatial
H19|Compromised,H4|Compromised,0.005,spatial
H19|Compromised,H5|Compromised,0.005,spatial
H19|Compromised,H6|Compromised,0.005,spatial
H19|Compromised,H7|Compromised,0.005,spatial
H19|Compromised,H8|Compromised,0.005,spatial
H19|Compromised,H9|Compromised,0.005,spatial
H19|Compromised,H10|Compromised,0.005,spatial
H19|Compromised,H11|Compromised,0.005,spatial
H19|Compromised,H12|Compromised,0.005,spatial
H19|Compromised,H13|Compromised,0.005,spatial
H19|Compromised,H14|Compromised,0.005,spatial
H19|Compromised,H15|Compromised,0.005,spatial
H19|Compromised,H16|Compromised,0.005,spatial
H19|Compromised,H17|Compromised,0.005,spatial
H19|Compromised,H18|Compromised,0.005,spatial
H19|Compromised,H20|Compromised,0.005,spatial
H19|Compromised,H21|Compromised,0.005,spatial
H19|Compromised,H22|Compromised,0.005,spatial
H19|Compromised,H23|Compromised,0.005,spatial
H19|Compromised,H24|Compromised,0.005,spatial
H19|Compromised,H25|Compromised,0.005,spatial
H19|Compromised,H26|Compromised,0.005,spatial
H19|Compromised,H27|Compromised,0.005,spatial
H19|Compromised,H28|Compromised,0.005,spatial
H19|Compromised,H29|Compromised,0.005,spatial
H19|Compromised,H30|Compromised,0.005,spatial
H19|Compromised,H31|Compromised,0.005,spatial
H19|Compromised,H32|Compromised,0.005,spatial
H19|Compromised,H33|Compromised,0.005,spatial
H19|Compromised,H34|Compromised,0.005,spatial
H19|Compromised,H35|Compromised,0.005,spatial
H19|Compromised,H36|Compromised,0.005,spatial
H19|Compromised,H37|Compromised,0.005,spatial
H19|Compromised,H38|Compromised,0.005,spatial
H19|Compromised,H39|Compromised,0.005,spatial
H19|Compromised,H40|Compromised,0.005,spatial
H19|Compromised,H41|Compromised,0.005,spatial
H19|Compromised,H42|Compromised,0.005,spatial
H19|Compromised,H43|Compromised,0.005,spatial
H19|Compromised,H44|Compromised,0.005,spatial
H19|Compromised,H45|Compromised,0.005,spatial
H19|Compromised,H46|Compromised,0.005,spatial
H19|Compromised,H47|Compromised,0.005,spatial
H19|Compromised,H48|Compromised,0.005,spatial
H19|Compromised,H49|Compromised,0.005,spatial
H19|Compromised,H50|Compromised,0.005,spatial
H19|Compromised,H51|Compromised,0.005,spatial
H19|Compromised,H52|Compromised,0.005,spatial
H19|Compromised,H53|Compromised,0.005,spatial
H19|Compromised,H54|Compromised,0.005,spatial
H19|Compromised,H55|Compromised,0.005,spatial
H19|Compromised,H56|Compromised,0.005,spatial
H19|Compromised,H57|Compromised,0.005,spatial
H19|Compromised,H58|Compromised,0.005,spatial
H19|Compromised,H59|Compromised,0.005,spatial
H19|Compromised,H60|Compromised,0.005,spatial
H19|Compromised,H61|Compromised,0.005,spatial
H19|Compromised,H62|Compromised,0.005,spatial
H19|Compromised,H63|Compromised,0.005,spatial
H19|Compromised,H64|Compromised,0.005,spatial
H19|Compromised,H65|Compromised,0.005,spatial
H19|Compromised,H66|Compromised,0.005,spatial
H19|Compromised,H67|Compromised,0.005,spatial
H19|Compromised,H68|Compromised,0.005,spatial
H19|Compromised,H69|Compromised,0.005,spatial
H19|Compromised,H70|Compromised,0.005,spatial
