source,target,rate,type
H13|Compromised,H24|Compromised,0.008,spatial
H13|Compromised,H25|Compromised,0.008,spatial
H13|Compromised,H26|Compromised,0.008,spatial
H13|Compromised,H27|Compromised,0.008,spatial
H13|Compromised,H28|Compromised,0.008,spatial
H13|Compromised,H29|Compromised,0.008,spatial
H13|Compromised,H30|Compromised,0.008,spatial
H13|Compromised,H31|Compromised,0.008,spatial
H13|Compromised,H32|Compromised,0.008,spatial
H13|Compromised,H33|Compromised,0.008,spatial
H13|Compromised,H34|Compromised,0.008,spatial
H13|Compromised,H35|Compromised,0.008,spatial
H13|Compromised,H36|Compromised,0.008,spatial
H13|Compromised,H37|Compromised,0.008,spatial
H13|Compromised,H38|Compromised,0.008,spatial
H14|Normal,H14|Compromised,0.02020270731751945,internal
H14|Compromised,H14|Down,0.051293294387550536,internal
H14|Down,H14|Mitigated,0.051293294387550536,internal
H14|Mitigated,H14|Recovered,0.051293294387550536,internal
H14|Compromised,H0|Compromised,0.008,spatial
H14|Compromised,H1|Compromised,0.008,spatial
H14|Compromised,H2|Compromised,0.008,spatial
H14|Compromised,H3|Compromised,0.008,spatial
H14|Compromised,H4|Compromised,0.008,spatial
H14|Compromised,H5|Compromised,0.008,spatial
H14|Compromised,H6|Compromised,0.008,spatial
H14|Compromised,H7|Compromised,0.008,spatial
H14|Compromised,H8|Compromised,0.008,spatial
H14|Compromised,H9|Compromised,0.008,spatial
H14|Compromised,H10|Compromised,0.008,spatial
H14|Compromised,H11|Compromised,0.008,spatial
H14|Compromised,H12|Compromised,0.008,spatial
H14|Compromised,H13|Compromised,0.008,spatial
H14|Compromised,H15|Compromised,0.008,spatial
H14|Compromised,H16|Compromised,0.008,spatial
H14|Compromised,H17|Compromised,0.008,spatial
H14|Compromised,H18|Compromised,0.008,spatial
H14|Compromised,H19|Compromised,0.008,spatial
H14|Compromised,H20|Compromised,0.008,spatial
H14|Compromised,H21|Compromised,0.008,spatial
H14|Compromised,H22|Compromised,0.008,spatial
H14|Compromised,H23|Compromised,0.008,spatial
H14|Compromised,H24|Compromised,0.008,spatial
H14|Compromised,H25|Compromised,0.008,spatial
H14|Compromised,H26|Compromised,0.008,spatial
H14|Compromised,H27|Compromised,0.008,spatial
H14|Compromised,H28|Compromised,0.008,spatial
H14|Compromised,H29|Compromised,0.008,spatial
H14|Compromised,H30|Compromised,0.008,spatial
H14|Compromised,H31|Compromised,0.008,spatial
H14|Compromised,H32|Compromised,0.008,spatial
H14|Compromised,H33|Compromised,0.008,spatial
H14|Compromised,H34|Compromised,0.008,spatial
H14|Compromised,H35|Compromised,0.008,spatial
H14|Compromised,H36|Compromised,0.008,spatial
H14|Compromised,H37|Compromised,0.008,spatial
H14|Compromised,H38|Compromised,0.008,spatial
H15|Normal,H15|Compromised,0.02020270731751945,internal
H15|Compromised,H15|Down,0.051293294387550536,internal
H15|Down,H15|Mitigated,0.051293294387550536,internal
H15|Mitigated,H15|Recovered,0.051293294387550536,internal
H15|Compromised,H0|Compromised,0.008,spatial
H15|Compromised,H1|Compromised,0.008,spatial
H15|Compromised,H2|Compromised,0.008,spatial
H15|Compromised,H3|Compromised,0.008,spatial
H15|Compromised,H4|Compromised,0.008,spatial
H15|Compromised,H5|Compromised,0.008,spatial
H15|Compromised,H6|Compromised,0.008,spatial
H15|Compromised,H7|Compromised,0.008,spatial
H15|Compromised,H8|Compromised,0.008,spatial
H15|Compromised,H9|Compromised,0.008,spatial
H15|Compromised,H10|Compromised,0.008,spatial
H15|Compromised,H11|Compromised,0.008,spatial
H15|Compromised,H12|Compromised,0.008,spatial
H15|Compromised,H13|Compromised,0.008,spatial
H15|Compromised,H14|Compromised,0.008,spatial
H15|Compromised,H16|Compromised,0.008,spatial
H15|Compromised,H17|Compromised,0.008,spatial
H15|Compromised,H18|Compromised,0.008,spatial
H15|Compromised,H19|Compromised,0.008,spatial
H15|Compromised,H20|Compromised,0.008,spatial
H15|Compromised,H21|Compromised,0.008,spatial
H15|Compromised,H22|Compromised,0.008,spatial
H15|Compromised,H23|Compromised,0.008,spatial
H15|Compromised,H24|Compromised,0.008,spatial
H15|Compromised,H25|Compromised,0.008,spatial
H15|Compromised,H26|Compromised,0.008,spatial
H15|Compromised,H27|Compromised,0.008,spatial
H15|Compromised,H28|Compromised,0.008,spatial
H15|Compromised,H29|Compromised,0.008,spatial
H15|Compromised,H30|Compromised,0.008,spatial
H15|Compromised,H31|Compromised,0.008,spatial
H15|Compromised,H32|Compromised,0.008,spatial
H15|Compromised,H33|Compromised,0.008,spatial
H15|Compromised,H34|Compromised,0.008,spatial
H15|Compromised,H35|Compromised,0.008,spatial
H15|Compromised,H36|Compromised,0.008,spatial
H15|Compromised,H37|Compromised,0.008,spatial
H15|Compromised,H38|Compromised,0.008,spatial
H16|Normal,H16|Compromised,0.02020270731751945,internal
H16|Compromised,H16|Down,0.051293294387550536,internal
H16|Down,H16|Mitigated,0.051293294387550536,internal
H16|Mitigated,H16|Recovered,0.051293294387550536,internal
H16|Compromised,H0|Compromised,0.008,spatial
H16|Compromised,H1|Compromised,0.008,spatial
H16|Compromised,H2|Compromised,0.008,spatial
H16|Compromised,H3|Compromised,0.008,spatial
H16|Compromised,H4|Compromised,0.008,spatial
H16|Compromised,H5|Compromised,0.008,spatial
H16|Compromised,H6|Compromised,0.008,spatial
H16|Compromised,H7|Compromised,0.008,spatial
H16|Compromised,H8|Compromised,0.008,spatial
H16|Compromised,H9|Compromised,0.008,spatial
H16|Compromised,H10|Compromised,0.008,spatial
H16|Compromised,H11|Compromised,0.008,spatial
H16|Compromised,H12|Compromised,0.008,spatial
H16|Compromised,H13|Compromised,0.008,spatial
H16|Compromised,H14|Compromised,0.008,spatial
H16|Compromised,H15|Compromised,0.008,spatial
H16|Compromised,H17|Compromised,0.008,spatial
H16|Compromised,H18|Compromised,0.008,spatial
H16|Compromised,H19|Compromised,0.008,spatial
H16|Compromised,H20|Compromised,0.008,spatial
H16|Compromised,H21|Compromised,0.008,spatial
H16|Compromised,H22|Compromised,0.008,spatial
H16|Compromised,H23|Compromised,0.008,spatial
H16|Compromised,H24|Compromised,0.008,spatial
H16|Compromised,H25|Compromised,0.008,spatial
H16|Compromised,H26|Compromised,0.008,spatial
H16|Compromised,H27|Compromised,0.008,spatial
H16|Compromised,H28|Compromised,0.008,spatial
H16|Compromised,H29|Compromised,0.008,spatial
H16|Compromised,H30|Compromised,0.008,spatial
H16|Compromised,H31|Compromised,0.008,spatial
H16|Compromised,H32|Compromised,0.008,spatial
H16|Compromised,H33|Compromised,0.008,spatial
H16|Compromised,H34|Compromised,0.008,spatial
H16|Compromised,H35|Compromised,0.008,spatial
H16|Compromised,H36|Compromised,0.008,spatial
H16|Compromised,H37|Compromised,0.008,spatial
H16|Compromised,H38|Compromised,0.008,spatial
H17|Normal,H17|Compromised,0.02020270731751945,internal
H17|Compromised,H17|Down,0.051293294387550536,internal
H17|Down,H17|Mitigated,0.051293294387550536,internal
H17|Mitigated,H17|Recovered,0.051293294387550536,internal
H17|Compromised,H0|Compromised,0.008,spatial
H17|Compromised,H1|Compromised,0.008,spatial
H17|Compromised,H2|Compromised,0.008,spatial
H17|Compromised,H3|Compromised,0.008,spatial
H17|Compromised,H4|Compromised,0.008,spatial
H17|Compromised,H5|Compromised,0.008,spatial
H17|Compromised,H6|Compromised,0.008,spatial
H17|Compromised,H7|Compromised,0.008,spatial
H17|Compromised,H8|Compromised,0.008,spatial
H17|Compromised,H9|Compromised,0.008,spatial
H17|Compromised,H10|Compromised,0.008,spatial
H17|Compromised,H11|Compromised,0.008,spatial
H17|Compromised,H12|Compromised,0.008,spatial
H17|Compromised,H13|Compromised,0.008,spatial
H17|Compromised,H14|Compromised,0.008,spatial
H17|Compromised,H15|Compromised,0.008,spatial
H17|Compromised,H16|Compromised,0.008,spatial
H17|Compromised,H18|Compromised,0.008,spatial
H17|Compromised,H19|Compromised,0.008,spatial
H17|Compromised,H20|Compromised,0.008,spatial
H17|Compromised,H21|Compromised,0.008,spatial
H17|Compromised,H22|Compromised,0.008,spatial
H17|Compromised,H23|Compromised,0.008,spatial
H17|Compromised,H24|Compromised,0.008,spatial
H17|Compromised,H25|Compromised,0.008,spatial
H17|Compromised,H26|Compromised,0.008,spatial
H17|Compromised,H27|Compromised,0.008,spatial
H17|Compromised,H28|Compromised,0.008,spatial
H17|Compromised,H29|Compromised,0.008,spatial
H17|Compromised,H30|Compromised,0.008,spatial
H17|Compromised,H31|Compromised,0.008,spatial
H17|Compromised,H32|Compromised,0.008,spatial
H17|Compromised,H33|Compromised,0.008,spatial
H17|Compromised,H34|Compromised,0.008,spatial
H17|Compromised,H35|Compromised,0.008,spatial
H17|Compromised,H36|Compromised,0.008,spatial
H17|Compromised,H37|Compromised,0.008,spatial
H17|Compromised,H38|Compromised,0.008,spatial
H18|Normal,H18|Compromised,0.02020270731751945,internal
H18|Compromised,H18|Down,0.051293294387550536,internal
H18|Down,H18|Mitigated,0.051293294387550536,internal
H18|Mitigated,H18|Recovered,0.051293294387550536,internal
H18|Compromised,H0|Compromised,0.008,spatial
H18|Compromised,H1|Compromised,0.008,spatial
H18|Compromised,H2|Compromised,0.008,spatial
H18|Compromised,H3|Compromised,0.008,spatial
H18|Compromised,H4|Compromised,0.008,spatial
H18|Compromised,H5|Compromised,0.008,spatial
H18|Compromised,H6|Compromised,0.008,spatial
H18|Compromised,H7|Compromised,0.008,spatial
H18|Compromised,H8|Compromised,0.008,spatial
H18|Compromised,H9|Compromised,0.008,spatial
H18|Compromised,H10|Compromised,0.008,spatial
H18|Compromised,H11|Compromised,0.008,spatial
H18|Compromised,H12|Compromised,0.008,spatial
H18|Compromised,H13|Compromised,0.008,spatial
H18|Compromised,H14|Compromised,0.008,spatial
H18|Compromised,H15|Compromised,0.008,spatial
H18|Compromised,H16|Compromised,0.008,spatial
H18|Compromised,H17|Compromised,0.008,spatial
H18|Compromised,H19|Compromised,0.008,spatial
H18|Compromised,H20|Compromised,0.008,spatial
H18|Compromised,H21|Compromised,0.008,spatial
H18|Compromised,H22|Compromised,0.008,spatial
H18|Compromised,H23|Compromised,0.008,spatial
H18|Compromised,H24|Compromised,0.008,spatial
H18|Compromised,H25|Compromised,0.008,spatial
H18|Compromised,H26|Compromised,0.008,spatial
H18|Compromised,H27|Compromised,0.008,spatial
H18|Compromised,H28|Compromised,0.008,spatial
H18|Compromised,H29|Compromised,0.008,spatial
H18|Compromised,H30|Compromised,0.008,spatial
H18|Compromised,H31|Compromised,0.008,spatial
H18|Compromised,H32|Compromised,0.008,spatial
H18|Compromised,H33|Compromised,0.008,spatial
H18|Compromised,H34|Compromised,0.008,spatial
H18|Compromised,H35|Compromised,0.008,spatial
H18|Compromised,H36|Compromised,0.008,spatial
H18|Compromised,H37|Compromised,0.008,spatial
H18|Compromised,H38|Compromised,0.008,spatial
H19|Normal,H19|Compromised,0.02020270731751945,internal
H19|Compromised,H19|Down,0.051293294387550536,internal
H19|Down,H19|Mitigated,0.051293294387550536,internal
H19|Mitigated,H19|Recovered,0.051293294387550536,internal
H19|Compromised,H0|Compromised,0.008,spatial
H19|Compromised,H1|Compromised,0.008,spatial
H19|Compromised,H2|Compromised,0.008,spatial
H19|Compromised,H3|Compromised,0.008,spatial
H19|Compromised,H4|Compromised,0.008,spatial
H19|Compromised,H5|Compromised,0.008,spatial
H19|Compromised,H6|Compromised,0.008,spatial
H19|Compromised,H7|Compromised,0.008,spatial
H19|Compromised,H8|Compromised,0.008,spatial
H19|Compromised,H9|Compromised,0.008,spatial
H19|Compromised,H10|Compromised,0.008,spatial
H19|Compromised,H11|Compromised,0.008,spatial
H19|Compromised,H12|Compromised,0.008,spatial
H19|Compromised,H13|Compromised,0.008,spatial
H19|Compromised,H14|Compromised,0.008,spatial
H19|Compromised,H15|Compromised,0.008,spatial
H19|Compromised,H16|Compromised,0.008,spatial
H19|Compromised,H17|Compromised,0.008,spatial
H19|Compromised,H18|Compromised,0.008,spatial
H19|Compromised,H20|Compromised,0.008,spatial
H19|Compromised,H21|Compromised,0.008,spatial
H19|Compromised,H22|Compromised,0.008,spatial
H19|Compromised,H23|Compromised,0.008,spatial
H19|Compromised,H24|Compromised,0.008,spatial
H19|Compromised,H25|Compromised,0.008,spatial
H19|Compromised,H26|Compromised,0.008,spatial
H19|Compromised,H27|Compromised,0.008,spatial
H19|Compromised,H28|Compromised,0.008,spatial
H19|Compromised,H29|Compromised,0.008,spatial
H19|Compromised,H30|Compromised,0.008,spatial
H19|Compromised,H31|Compromised,0.008,spatial
H19|Compromised,H32|Compromised,0.008,spatial
H19|Compromised,H33|Compromised,0.008,spatial
H19|Compromised,H34|Compromised,0.008,spatial
H19|Compromised,H35|Compromised,0.008,spatial
H19|Compromised,H36|Compromised,0.008,spatial
H19|Compromised,H37|Compromised,0.008,spatial
H19|Compromised,H38|Compromised,0.008,spatial
H20|Normal,H20|Compromised,0.02020270731751945,internal
H20|Compromised,H20|Down,0.051293294387550536,internal
H20|Down,H20|Mitigated,0.051293294387550536,internal
H20|Mitigated,H20|Recovered,0.051293294387550536,internal
H20|Compromised,H0|Compromised,0.008,spatial
H20|Compromised,H1|Compromised,0.008,spatial
H20|Compromised,H2|Compromised,0.008,spatial
H20|Compromised,H3|Compromised,0.008,spatial
H20|Compromised,H4|Compromised,0.008,spatial
H20|Compromised,H5|Compromised,0.008,spatial
H20|Compromised,H6|Compromised,0.008,spatial
H20|Compromised,H7|Compromised,0.008,spatial
H20|Compromised,H8|Compromised,0.008,spatial
H20|Compromised,H9|Compromised,0.008,spatial
H20|Compromised,H10|Compromised,0.008,spatial
H20|Compromised,H11|Compromised,0.008,spatial
H20|Compromised,H12|Compromised,0.008,spatial
H20|Compromised,H13|Compromised,0.008,spatial
H20|Compromised,H14|Compromised,0.008,spatial
H20|Compromised,H15|Compromised,0.008,spatial
H20|Compromised,H16|Compromised,0.008,spatial
H20|Compromised,H17|Compromised,0.008,spatial
H20|Compromised,H18|Compromised,0.008,spatial
H20|Compromised,H19|Compromised,0.008,spatial
H20|Compromised,H21|Compromised,0.008,spatial
H20|Compromised,H22|Compromised,0.008,spatial
H20|Compromised,H23|Compromised,0.008,spatial
H20|Compromised,H24|Compromised,0.008,spatial
H20|Compromised,H25|Compromised,0.008,spatial
H20|Compromised,H26|Compromised,0.008,spatial
H20|Compromised,H27|Compromised,0.008,spatial
H20|Compromised,H28|Compromised,0.008,spatial
H20|Compromised,H29|Compromised,0.008,spatial
H20|Compromised,H30|Compromised,0.008,spatial
H20|Compromised,H31|Compromised,0.008,spatial
H20|Compromised,H32|Compromised,0.008,spatial
H20|Compromised,H33|Compromised,0.008,spatial
H20|Compromised,H34|Compromised,0.008,spatial
H20|Compromised,H35|Compromised,0.008,spatial
H20|Compromised,H36|Compromised,0.008,spatial
H20|Compromised,H37|Compromised,0.008,spatial
H20|Compromised,H38|Compromised,0.008,spatial
H21|Normal,H21|Compromised,0.02020270731751945,internal
H21|Compromised,H21|Down,0.051293294387550536,internal
H21|Down,H21|Mitigated,0.051293294387550536,internal
H21|Mitigated,H21|Recovered,0.051293294387550536,internal
H21|Compromised,H0|Compromised,0.008,spatial
H21|Compromised,H1|Compromised,0.008,spatial
H21|Compromised,H2|Compromised,0.008,spatial
H21|Compromised,H3|Compromised,0.008,spatial
H21|Compromised,H4|Compromised,0.008,spatial
H21|Compromised,H5|Compromised,0.008,spatial
H21|Compromised,H6|Compromised,0.008,spatial
H21|Compromised,H7|Compromised,0.008,spatial
H21|Compromised,H8|Compromised,0.008,spatial
H21|Compromised,H9|Compromised,0.008,spatial
H21|Compromised,H10|Compromised,0.008,spatial
H21|Compromised,H11|Compromised,0.008,spatial
H21|Compromised,H12|Compromised,0.008,spatial
H21|Compromised,H13|Compromised,0.008,spatial
H21|Compromised,H14|Compromised,0.008,spatial
H21|Compromised,H15|Compromised,0.008,spatial
H21|Compromised,H16|Compromised,0.008,spatial
H21|Compromised,H17|Compromised,0.008,spatial
H21|Compromised,H18|Compromised,0.008,spatial
H21|Compromised,H19|Compromised,0.008,spatial
H21|Compromised,H20|Compromised,0.008,spatial
H21|Compromised,H22|Compromised,0.008,spatial
H21|Compromised,H23|Compromised,0.008,spatial
H21|Compromised,H24|Compromised,0.008,spatial
H21|Compromised,H25|Compromised,0.008,spatial
H21|Compromised,H26|Compromised,0.008,spatial
H21|Compromised,H27|Compromised,0.008,spatial
H21|Compromised,H28|Compromised,0.008,spatial
H21|Compromised,H29|Compromised,0.008,spatial
H21|Compromised,H30|Compromised,0.008,spatial
H21|Compromised,H31|Compromised,0.008,spatial
H21|Compromised,H32|Compromised,0.008,spatial
H21|Compromised,H33|Compromised,0.008,spatial
H21|Compromised,H34|Compromised,0.008,spatial
H21|Compromised,H35|Compromised,0.008,spatial
H21|Compromised,H36|Compromised,0.008,spatial
H21|Compromised,H37|Compromised,0.008,spatial
H21|Compromised,H38|Compromised,0.008,spatial
H22|Normal,H22|Compromised,0.02020270731751945,internal
H22|Compromised,H22|Down,0.051293294387550536,internal
H22|Down,H22|Mitigated,0.051293294387550536,internal
H22|Mitigated,H22|Recovered,0.051293294387550536,internal
H22|Compromised,H0|Compromised,0.008,spatial
H22|Compromised,H1|Compromised,0.008,spatial
H22|Compromised,H2|Compromised,0.008,spatial
H22|Compromised,H3|Compromised,0.008,spatial
H22|Compromised,H4|Compromised,0.008,spatial
H22|Compromised,H5|Compromised,0.008,spatial
H22|Compromised,H6|Compromised,0.008,spatial
H22|Compromised,H7|Compromised,0.008,spatial
H22|Compromised,H8|Compromised,0.008,spatial
H22|Compromised,H9|Compromised,0.008,spatial
H22|Compromised,H10|Compromised,0.008,spatial
H22|Compromised,H11|Compromised,0.008,spatial
H22|Compromised,H12|Compromised,0.008,spatial
H22|Compromised,H13|Compromised,0.008,spatial
H22|Compromised,H14|Compromised,0.008,spatial
H22|Compromised,H15|Compromised,0.008,spatial
H22|Compromised,H16|Compromised,0.008,spatial
H22|Compromised,H17|Compromised,0.008,spatial
H22|Compromised,H18|Compromised,0.008,spatial
H22|Compromised,H19|Compromised,0.008,spatial
H22|Compromised,H20|Compromised,0.008,spatial
H22|Compromised,H21|Compromised,0.008,spatial
H22|Compromised,H23|Compromised,0.008,spatial
H22|Compromised,H24|Compromised,0.008,spatial
H22|Compromised,H25|Compromised,0.008,spatial
H22|Compromised,H26|Compromised,0.008,spatial
H22|Compromised,H27|Compromised,0.008,spatial
H22|Compromised,H28|Compromised,0.008,spatial
H22|Compromised,H29|Compromised,0.008,spatial
H22|Compromised,H30|Compromised,0.008,spatial
H22|Compromised,H31|Compromised,0.008,spatial
H22|Compromised,H32|Compromised,0.008,spatial
H22|Compromised,H33|Compromised,0.008,spatial
H22|Compromised,H34|Compromised,0.008,spatial
H22|Compromised,H35|Compromised,0.008,spatial
H22|Compromised,H36|Compromised,0.008,spatial
H22|Compromised,H37|Compromised,0.008,spatial
H22|Compromised,H38|Compromised,0.008,spatial
H23|Normal,H23|Compromised,0.02020270731751945,internal
H23|Compromised,H23|Down,0.051293294387550536,internal
H23|Down,H23|Mitigated,0.051293294387550536,internal
H23|Mitigated,H23|Recovered,0.051293294387550536,internal
H23|Compromised,H0|Compromised,0.008,spatial
H23|Compromised,H1|Compromised,0.008,spatial
H23|Compromised,H2|Compromised,0.008,spatial
H23|Compromised,H3|Compromised,0.008,spatial
H23|Compromised,H4|Compromised,0.008,spatial
H23|Compromised,H5|Compromised,0.008,spatial
H23|Compromised,H6|Compromised,0.008,spatial
H23|Compromised,H7|Compromised,0.008,spatial
H23|Compromised,H8|Compromised,0.008,spatial
H23|Compromised,H9|Compromised,0.008,spatial
H23|Compromised,H10|Compromised,0.008,spatial
H23|Compromised,H11|Compromised,0.008,spatial
H23|Compromised,H12|Compromised,0.008,spatial
H23|Compromised,H13|Compromised,0.008,spatial
H23|Compromised,H14|Compromised,0.008,spatial
H23|Compromised,H15|Compromised,0.008,spatial
H23|Compromised,H16|Compromised,0.008,spatial
H23|Compromised,H17|Compromised,0.008,spatial
H23|Compromised,H18|Compromised,0.008,spatial
H23|Compromised,H19|Compromised,0.008,spatial
H23|Compromised,H20|Compromised,0.008,spatial
H23|Compromised,H21|Compromised,0.008,spatial
H23|Compromised,H22|Compromised,0.008,spatial
H23|Compromised,H24|Compromised,0.008,spatial
H23|Compromised,H25|Compromised,0.008,spatial
H23|Compromised,H26|Compromised,0.008,spatial
H23|Compromised,H27|Compromised,0.008,spatial
H23|Compromised,H28|Compromised,0.008,spatial
H23|Compromised,H29|Compromised,0.008,spatial
H23|Compromised,H30|Compromised,0.008,spatial
H23|Compromised,H31|Compromised,0.008,spatial
H23|Compromised,H32|Compromised,0.008,spatial
H23|Compromised,H33|Compromised,0.008,spatial
H23|Compromised,H34|Compromised,0.008,spatial
H23|Compromised,H35|Compromised,0.008,spatial
H23|Compromised,H36|Compromised,0.008,spatial
H23|Compromised,H37|Compromised,0.008,spatial
H23|Compromised,H38|Compromised,0.008,spatial
H24|Normal,H24|Compromised,0.02020270731751945,internal
H24|Compromised,H24|Down,0.051293294387550536,internal
H24|Down,H24|Mitigated,0.051293294387550536,internal
H24|Mitigated,H24|Recovered,0.051293294387550536,internal
H24|Compromised,H0|Compromised,0.008,spatial
H24|Compromised,H1|Compromised,0.008,spatial
H24|Compromised,H2|Compromised,0.008,spatial
H24|Compromised,H3|Compromised,0.008,spatial
H24|Compromised,H4|Compromised,0.008,spatial
H24|Compromised,H5|Compromised,0.008,spatial
H24|Compromised,H6|Compromised,0.008,spatial
H24|Compromised,H7|Compromised,0.008,spatial
H24|Compromised,H8|Compromised,0.008,spatial
H24|Compromised,H9|Compromised,0.008,spatial
H24|Compromised,H10|Compromised,0.008,spatial
H24|Compromised,H11|Compromised,0.008,spatial
H24|Compromised,H12|Compromised,0.008,spatial
H24|Compromised,H13|Compromised,0.008,spatial
H24|Compromised,H14|Compromised,0.008,spatial
H24|Compromised,H15|Compromised,0.008,spatial
H24|Compromised,H16|Compromised,0.008,spatial
H24|Compromised,H17|Compromised,0.008,spatial
H24|Compromised,H18|Compromised,0.008,spatial
H24|Compromised,H19|Compromised,0.008,spatial
H24|Compromised,H20|Compromised,0.008,spatial
H24|Compromised,H21|Compromised,0.008,spatial
H24|Compromised,H22|Compromised,0.008,spatial
H24|Compromised,H23|Compromised,0.008,spatial
H24|Compromised,H25|Compromised,0.008,spatial
H24|Compromised,H26|Compromised,0.008,spatial
H24|Compromised,H27|Compromised,0.008,spatial
H24|Compromised,H28|Compromised,0.008,spatial
H24|Compromised,H29|Compromised,0.008,spatial
H24|Compromised,H30|Compromised,0.008,spatial
H24|Compromised,H31|Compromised,0.008,spatial
H24|Compromised,H32|Compromised,0.008,spatial
H24|Compromised,H33|Compromised,0.008,spatial
H24|Compromised,H34|Compromised,0.008,spatial
H24|Compromised,H35|Compromised,0.008,spatial
H24|Compromised,H36|Compromised,0.008,spatial
H24|Compromised,H37|Compromised,0.008,spatial
H24|Compromised,H38|Compromised,0.008,spatial
H25|Normal,H25|Compromised,0.02020270731751945,internal
H25|Compromised,H25|Down,0.051293294387550536,internal
H25|Down,H25|Mitigated,0.051293294387550536,internal
H25|Mitigated,H25|Recovered,0.051293294387550536,internal
H25|Compromised,H0|Compromised,0.008,spatial
H25|Compromised,H1|Compromised,0.008,spatial
H25|Compromised,H2|Compromised,0.008,spatial
H25|Compromised,H3|Compromised,0.008,spatial
H25|Compromised,H4|Compromised,0.008,spatial
H25|Compromised,H5|Compromised,0.008,spatial
H25|Compromised,H6|Compromised,0.008,spatial
H25|Compromised,H7|Compromised,0.008,spatial
H25|Compromised,H8|Compromised,0.008,spatial
H25|Compromised,H9|Compromised,0.008,spatial
H25|Compromised,H10|Compromised,0.008,spatial
H25|Compromised,H11|Compromised,0.008,spatial
H25|Compromised,H12|Compromised,0.008,spatial
H25|Compromised,H13|Compromised,0.008,spatial
H25|Compromised,H14|Compromised,0.008,spatial
H25|Compromised,H15|Compromised,0.008,spatial
H25|Compromised,H16|Compromised,0.008,spatial
H25|Compromised,H17|Compromised,0.008,spatial
H25|Compromised,H18|Compromised,0.008,spatial
H25|Compromised,H19|Compromised,0.008,spatial
H25|Compromised,H20|Compromised,0.008,spatial
H25|Compromised,H21|Compromised,0.008,spatial
H25|Compromised,H22|Compromised,0.008,spatial
H25|Compromised,H23|Compromised,0.008,spatial
H25|Compromised,H24|Compromised,0.008,spatial
H25|Compromised,H26|Compromised,0.008,spatial
H25|Compromised,H27|Compromised,0.008,spatial
H25|Compromised,H28|Compromised,0.008,spatial
H25|Compromised,H29|Compromised,0.008,spatial
H25|Compromised,H30|Compromised,0.008,spatial
H25|Compromised,H31|Compromised,0.008,spatial
H25|Compromised,H32|Compromised,0.008,spatial
H25|Compromised,H33|Compromised,0.008,spatial
H25|Compromised,H34|Compromised,0.008,spatial
H25|Compromised,H35|Compromised,0.008,spatial
H25|Compromised,H36|Compromised,0.008,spatial
H25|Compromised,H37|Compromised,0.008,spatial
H25|Compromised,H38|Compromised,0.008,spatial
H26|Normal,H26|Compromised,0.02020270731751945,internal
H26|Compromised,H26|Down,0.051293294387550536,internal
H26|Down,H26|Mitigated,0.051293294387550536,internal
H26|Mitigated,H26|Recovered,0.051293294387550536,internal
H26|Compromised,H0|Compromised,0.008,spatial
H26|Compromised,H1|Compromised,0.008,spatial
H26|Compromised,H2|Compromised,0.008,spatial
H26|Compromised,H3|Compromised,0.008,spatial
H26|Compromised,H4|Compromised,0.008,spatial
H26|Compromised,H5|Compromised,0.008,spatial
H26|Compromised,H6|Compromised,0.008,spatial
H26|Compromised,H7|Compromised,0.008,spatial
H26|Compromised,H8|Compromised,0.008,spatial
H26|Compromised,H9|Compromised,0.008,spatial
H26|Compromised,H10|Compromised,0.008,spatial
H26|Compromised,H11|Compromised,0.008,spatial
H26|Compromised,H12|Compromised,0.008,spatial
H26|Compromised,H13|Compromised,0.008,spatial
H26|Compromised,H14|Compromised,0.008,spatial
H26|Compromised,H15|Compromised,0.008,spatial
H26|Compromised,H16|Compromised,0.008,spatial
H26|Compromised,H17|Compromised,0.008,spatial
H26|Compromised,H18|Compromised,0.008,spatial
H26|Compromised,H19|Compromised,0.008,spatial
H26|Compromised,H20|Compromised,0.008,spatial
H26|Compromised,H21|Compromised,0.008,spatial
H26|Compromised,H22|Compromised,0.008,spatial
H26|Compromised,H23|Compromised,0.008,spatial
H26|Compromised,H24|Compromised,0.008,spatial
H26|Compromised,H25|Compromised,0.008,spatial
H26|Compromised,H27|Compromised,0.008,spatial
H26|Compromised,H28|Compromised,0.008,spatial
H26|Compromised,H29|Compromised,0.008,spatial
H26|Compromised,H30|Compromised,0.008,spatial
H26|Compromised,H31|Compromised,0.008,spatial
H26|Compromised,H32|Compromised,0.008,spatial
H26|Compromised,H33|Compromised,0.008,spatial
H26|Compromised,H34|Compromised,0.008,spatial
H26|Compromised,H35|Compromised,0.008,spatial
H26|Compromised,H36|Compromised,0.008,spatial
H26|Compromised,H37|Compromised,0.008,spatial
H26|Compromised,H38|Compromised,0.008,spatial
H27|Normal,H27|Compromised,0.02020270731751945,internal
H27|Compromised,H27|Down,0.051293294387550536,internal
H27|Down,H27|Mitigated,0.051293294387550536,internal
H27|Mitigated,H27|Recovered,0.051293294387550536,internal
H27|Compromised,H0|Compromised,0.008,spatial
H27|Compromised,H1|Compromised,0.008,spatial
H27|Compromised,H2|Compromised,0.008,spatial
H27|Compromised,H3|Compromised,0.008,spatial
H27|Compromised,H4|Compromised,0.008,spatial
H27|Compromised,H5|Compromised,0.008,spatial
H27|Compromised,H6|Compromised,0.008,spatial
H27|Compromised,H7|Compromised,0.008,spatial
H27|Compromised,H8|Compromised,0.008,spatial
H27|Compromised,H9|Compromised,0.008,spatial
