source,target,rate,type
H32|Compromised,H95|Compromised,0.02,spatial
H32|Compromised,H96|Compromised,0.02,spatial
H32|Compromised,H97|Compromised,0.02,spatial
H32|Compromised,H98|Compromised,0.02,spatial
H32|Compromised,H99|Compromised,0.02,spatial
H32|Compromised,H100|Compromised,0.02,spatial
H32|Compromised,H101|Compromised,0.02,spatial
H32|Compromised,H102|Compromised,0.02,spatial
H32|Compromised,H103|Compromised,0.02,spatial
H32|Compromised,H104|Compromised,0.02,spatial
H32|Compromised,H105|Compromised,0.02,spatial
H32|Compromised,H106|Compromised,0.02,spatial
H32|Compromised,H107|Compromised,0.02,spatial
H32|Compromised,H108|Compromised,0.02,spatial
H32|Compromised,H109|Compromised,0.02,spatial
H32|Compromised,H110|Compromised,0.02,spatial
H32|Compromised,H111|Compromised,0.02,spatial
H32|Compromised,H112|Compromised,0.02,spatial
H32|Compromised,H113|Compromised,0.02,spatial
H32|Compromised,H114|Compromised,0.02,spatial
H32|Compromised,H115|Compromised,0.02,spatial
H32|Compromised,H116|Compromised,0.02,spatial
H32|Compromised,H117|Compromised,0.02,spatial
H32|Compromised,H118|Compromised,0.02,spatial
H32|Compromised,H119|Compromised,0.02,spatial
H32|Compromised,H120|Compromised,0.02,spatial
H32|Compromised,H121|Compromised,0.02,spatial
H32|Compromised,H122|Compromised,0.02,spatial
H32|Compromised,H123|Compromised,0.02,spatial
H32|Compromised,H124|Compromised,0.02,spatial
H32|Compromised,H125|Compromised,0.02,spatial
H32|Compromised,H126|Compromised,0.02,spatial
H32|Compromised,H127|Compromised,0.02,spatial
H32|Compromised,H128|Compromised,0.02,spatial
H32|Compromised,H129|Compromised,0.02,spatial
H32|Compromised,H130|Compromised,0.02,spatial
H32|Compromised,H131|Compromised,0.02,spatial
H32|Compromised,H132|Compromised,0.02,spatial
H32|Compromised,H133|Compromised,0.02,spatial
H32|Compromised,H134|Compromised,0.02,spatial
H32|Compromised,H135|Compromised,0.02,spatial
H32|Compromised,H136|Compromised,0.02,spatial
H32|Compromised,H137|Compromised,0.02,spatial
H32|Compromised,H138|Compromised,0.02,spatial
H32|Compromised,H139|Compromised,0.02,spatial
H32|Compromised,H140|Compromised,0.02,spatial
H32|Compromised,H141|Compromised,0.02,spatial
H32|Compromised,H142|Compromised,0.02,spatial
H32|Compromised,H143|Compromised,0.02,spatial
H32|Compromised,H144|Compromised,0.02,spatial
H32|Compromised,H145|Compromised,0.02,spatial
H32|Compromised,H146|Compromised,0.02,spatial
H32|Compromised,H147|Compromised,0.02,spatial
H32|Compromised,H148|Compromised,0.02,spatial
H32|Compromised,H149|Compromised,0.02,spatial
H32|Compromised,H150|Compromised,0.02,spatial
H32|Compromised,H151|Compromised,0.02,spatial
H32|Compromised,H152|Compromised,0.02,spatial
H33|Normal,H33|Compromised,0.030459207484708546,internal
H33|Compromised,H33|Down,0.10536051565782631,internal
H33|Down,H33|Mitigated,0.08338160893905106,internal
H33|Mitigated,H33|Recovered,0.07257069283483544,internal
H33|Compromised,H0|Compromised,0.02,spatial
H33|Compromised,H1|Compromised,0.02,spatial
H33|Compromised,H2|Compromised,0.02,spatial
H33|Compromised,H3|Compromised,0.02,spatial
H33|Compromised,H4|Compromised,0.02,spatial
H33|Compromised,H5|Compromised,0.02,spatial
H33|Compromised,H6|Compromised,0.02,spatial
H33|Compromised,H7|Compromised,0.02,spatial
H33|Compromised,H8|Compromised,0.02,spatial
H33|Compromised,H9|Compromised,0.02,spatial
H33|Compromised,H10|Compromised,0.02,spatial
H33|Compromised,H11|Compromised,0.02,spatial
H33|Compromised,H12|Compromised,0.02,spatial
H33|Compromised,H13|Compromised,0.02,spatial
H33|Compromised,H14|Compromised,0.02,spatial
H33|Compromised,H15|Compromised,0.02,spatial
H33|Compromised,H16|Compromised,0.02,spatial
H33|Compromised,H17|Compromised,0.02,spatial
H33|Compromised,H18|Compromised,0.02,spatial
H33|Compromised,H19|Compromised,0.02,spatial
H33|Compromised,H20|Compromised,0.02,spatial
H33|Compromised,H21|Compromised,0.02,spatial
H33|Compromised,H22|Compromised,0.02,spatial
H33|Compromised,H23|Compromised,0.02,spatial
H33|Compromised,H24|Compromised,0.02,spatial
H33|Compromised,H25|Compromised,0.02,spatial
H33|Compromised,H26|Compromised,0.02,spatial
H33|Compromised,H27|Compromised,0.02,spatial
H33|Compromised,H28|Compromised,0.02,spatial
H33|Compromised,H29|Compromised,0.02,spatial
H33|Compromised,H30|Compromised,0.02,spatial
H33|Compromised,H31|Compromised,0.02,spatial
H33|Compromised,H32|Compromised,0.02,spatial
H33|Compromised,H34|Compromised,0.02,spatial
H33|Compromised,H35|Compromised,0.02,spatial
H33|Compromised,H36|Compromised,0.02,spatial
H33|Compromised,H37|Compromised,0.02,spatial
H33|Compromised,H38|Compromised,0.02,spatial
H33|Compromised,H39|Compromised,0.02,spatial
H33|Compromised,H40|Compromised,0.02,spatial
H33|Compromised,H41|Compromised,0.02,spatial
H33|Compromised,H42|Compromised,0.02,spatial
H33|Compromised,H43|Compromised,0.02,spatial
H33|Compromised,H44|Compromised,0.02,spatial
H33|Compromised,H45|Compromised,0.02,spatial
H33|Compromised,H46|Compromised,0.02,spatial
H33|Compromised,H47|Compromised,0.02,spatial
H33|Compromised,H48|Compromised,0.02,spatial
H33|Compromised,H49|Compromised,0.02,spatial
H33|Compromised,H50|Compromised,0.02,spatial
H33|Compromised,H51|Compromised,0.02,spatial
H33|Compromised,H52|Compromised,0.02,spatial
H33|Compromised,H53|Compromised,0.02,spatial
H33|Compromised,H54|Compromised,0.02,spatial
H33|Compromised,H55|Compromised,0.02,spatial
H33|Compromised,H56|Compromised,0.02,spatial
H33|Compromised,H57|Compromised,0.02,spatial
H33|Compromised,H58|Compromised,0.02,spatial
H33|Compromised,H59|Compromised,0.02,spatial
H33|Compromised,H60|Compromised,0.02,spatial
H33|Compromised,H61|Compromised,0.02,spatial
H33|Compromised,H62|Compromised,0.02,spatial
H33|Compromised,H63|Compromised,0.02,spatial
H33|Compromised,H64|Compromised,0.02,spatial
H33|Compromised,H65|Compromised,0.02,spatial
H33|Compromised,H66|Compromised,0.02,spatial
H33|Compromised,H67|Compromised,0.02,spatial
H33|Compromised,H68|Compromised,0.02,spatial
H33|Compromised,H69|Compromised,0.02,spatial
H33|Compromised,H70|Compromised,0.02,spatial
H33|Compromised,H71|Compromised,0.02,spatial
H33|Compromised,H72|Compromised,0.02,spatial
H33|Compromised,H73|Compromised,0.02,spatial
H33|Compromised,H74|Compromised,0.02,spatial
H33|Compromised,H75|Compromised,0.02,spatial
H33|Compromised,H76|Compromised,0.02,spatial
H33|Compromised,H77|Compromised,0.02,spatial
H33|Compromised,H78|Compromised,0.02,spatial
H33|Compromised,H79|Compromised,0.02,spatial
H33|Compromised,H80|Compromised,0.02,spatial
H33|Compromised,H81|Compromised,0.02,spatial
H33|Compromised,H82|Compromised,0.02,spatial
H33|Compromised,H83|Compromised,0.02,spatial
H33|Compromised,H84|Compromised,0.02,spatial
H33|Compromised,H85|Compromised,0.02,spatial
H33|Compromised,H86|Compromised,0.02,spatial
H33|Compromised,H87|Compromised,0.02,spatial
H33|Compromised,H88|Compromised,0.02,spatial
H33|Compromised,H89|Compromised,0.02,spatial
H33|Compromised,H90|Compromised,0.02,spatial
H33|Compromised,H91|Compromised,0.02,spatial
H33|Compromised,H92|Compromised,0.02,spatial
H33|Compromised,H93|Compromised,0.02,spatial
H33|Compromised,H94|Compromised,0.02,spatial
H33|Compromised,H95|Compromised,0.02,spatial
H33|Compromised,H96|Compromised,0.02,spatial
H33|Compromised,H97|Compromised,0.02,spatial
H33|Compromised,H98|Compromised,0.02,spatial
H33|Compromised,H99|Compromised,0.02,spatial
H33|Compromised,H100|Compromised,0.02,spatial
H33|Compromised,H101|Compromised,0.02,spatial
H33|Compromised,H102|Compromised,0.02,spatial
H33|Compromised,H103|Compromised,0.02,spatial
H33|Compromised,H104|Compromised,0.02,spatial
H33|Compromised,H105|Compromised,0.02,spatial
H33|Compromised,H106|Compromised,0.02,spatial
H33|Compromised,H107|Compromised,0.02,spatial
H33|Compromised,H108|Compromised,0.02,spatial
H33|Compromised,H109|Compromised,0.02,spatial
H33|Compromised,H110|Compromised,0.02,spatial
H33|Compromised,H111|Compromised,0.02,spatial
H33|Compromised,H112|Compromised,0.02,spatial
H33|Compromised,H113|Compromised,0.02,spatial
H33|Compromised,H114|Compromised,0.02,spatial
H33|Compromised,H115|Compromised,0.02,spatial
H33|Compromised,H116|Compromised,0.02,spatial
H33|Compromised,H117|Compromised,0.02,spatial
H33|Compromised,H118|Compromised,0.02,spatial
H33|Compromised,H119|Compromised,0.02,spatial
H33|Compromised,H120|Compromised,0.02,spatial
H33|Compromised,H121|Compromised,0.02,spatial
H33|Compromised,H122|Compromised,0.02,spatial
H33|Compromised,H123|Compromised,0.02,spatial
H33|Compromised,H124|Compromised,0.02,spatial
H33|Compromised,H125|Compromised,0.02,spatial
H33|Compromised,H126|Compromised,0.02,spatial
H33|Compromised,H127|Compromised,0.02,spatial
H33|Compromised,H128|Compromised,0.02,spatial
H33|Compromised,H129|Compromised,0.02,spatial
H33|Compromised,H130|Compromised,0.02,spatial
H33|Compromised,H131|Compromised,0.02,spatial
H33|Compromised,H132|Compromised,0.02,spatial
H33|Compromised,H133|Compromised,0.02,spatial
H33|Compromised,H134|Compromised,0.02,spatial
H33|Compromised,H135|Compromised,0.02,spatial
H33|Compromised,H136|Compromised,0.02,spatial
H33|Compromised,H137|Compromised,0.02,spatial
H33|Compromised,H138|Compromised,0.02,spatial
H33|Compromised,H139|Compromised,0.02,spatial
H33|Compromised,H140|Compromised,0.02,spatial
H33|Compromised,H141|Compromised,0.02,spatial
H33|Compromised,H142|Compromised,0.02,spatial
H33|Compromised,H143|Compromised,0.02,spatial
H33|Compromised,H144|Compromised,0.02,spatial
H33|Compromised,H145|Compromised,0.02,spatial
H33|Compromised,H146|Compromised,0.02,spatial
H33|Compromised,H147|Compromised,0.02,spatial
H33|Compromised,H148|Compromised,0.02,spatial
H33|Compromised,H149|Compromised,0.02,spatial
H33|Compromised,H150|Compromised,0.02,spatial
H33|Compromised,H151|Compromised,0.02,spatial
H33|Compromised,H152|Compromised,0.02,spatial
H34|Normal,H34|Compromised,0.030459207484708546,internal
H34|Compromised,H34|Down,0.10536051565782631,internal
H34|Down,H34|Mitigated,0.08338160893905106,internal
H34|Mitigated,H34|Recovered,0.07257069283483544,internal
H34|Compromised,H0|Compromised,0.02,spatial
H34|Compromised,H1|Compromised,0.02,spatial
H34|Compromised,H2|Compromised,0.02,spatial
H34|Compromised,H3|Compromised,0.02,spatial
H34|Compromised,H4|Compromised,0.02,spatial
H34|Compromised,H5|Compromised,0.02,spatial
H34|Compromised,H6|Compromised,0.02,spatial
H34|Compromised,H7|Compromised,0.02,spatial
H34|Compromised,H8|Compromised,0.02,spatial
H34|Compromised,H9|Compromised,0.02,spatial
H34|Compromised,H10|Compromised,0.02,spatial
H34|Compromised,H11|Compromised,0.02,spatial
H34|Compromised,H12|Compromised,0.02,spatial
H34|Compromised,H13|Compromised,0.02,spatial
H34|Compromised,H14|Compromised,0.02,spatial
H34|Compromised,H15|Compromised,0.02,spatial
H34|Compromised,H16|Compromised,0.02,spatial
H34|Compromised,H17|Compromised,0.02,spatial
H34|Compromised,H18|Compromised,0.02,spatial
H34|Compromised,H19|Compromised,0.02,spatial
H34|Compromised,H20|Compromised,0.02,spatial
H34|Compromised,H21|Compromised,0.02,spatial
H34|Compromised,H22|Compromised,0.02,spatial
H34|Compromised,H23|Compromised,0.02,spatial
H34|Compromised,H24|Compromised,0.02,spatial
H34|Compromised,H25|Compromised,0.02,spatial
H34|Compromised,H26|Compromised,0.02,spatial
H34|Compromised,H27|Compromised,0.02,spatial
H34|Compromised,H28|Compromised,0.02,spatial
H34|Compromised,H29|Compromised,0.02,spatial
H34|Compromised,H30|Compromised,0.02,spatial
H34|Compromised,H31|Compromised,0.02,spatial
H34|Compromised,H32|Compromised,0.02,spatial
H34|Compromised,H33|Compromised,0.02,spatial
H34|Compromised,H35|Compromised,0.02,spatial
H34|Compromised,H36|Compromised,0.02,spatial
H34|Compromised,H37|Compromised,0.02,spatial
H34|Compromised,H38|Compromised,0.02,spatial
H34|Compromised,H39|Compromised,0.02,spatial
H34|Compromised,H40|Compromised,0.02,spatial
H34|Compromised,H41|Compromised,0.02,spatial
H34|Compromised,H42|Compromised,0.02,spatial
H34|Compromised,H43|Compromised,0.02,spatial
H34|Compromised,H44|Compromised,0.02,spatial
H34|Compromised,H45|Compromised,0.02,spatial
H34|Compromised,H46|Compromised,0.02,spatial
H34|Compromised,H47|Compromised,0.02,spatial
H34|Compromised,H48|Compromised,0.02,spatial
H34|Compromised,H49|Compromised,0.02,spatial
H34|Compromised,H50|Compromised,0.02,spatial
H34|Compromised,H51|Compromised,0.02,spatial
H34|Compromised,H52|Compromised,0.02,spatial
H34|Compromised,H53|Compromised,0.02,spatial
H34|Compromised,H54|Compromised,0.02,spatial
H34|Compromised,H55|Compromised,0.02,spatial
H34|Compromised,H56|Compromised,0.02,spatial
H34|Compromised,H57|Compromised,0.02,spatial
H34|Compromised,H58|Compromised,0.02,spatial
H34|Compromised,H59|Compromised,0.02,spatial
H34|Compromised,H60|Compromised,0.02,spatial
H34|Compromised,H61|Compromised,0.02,spatial
H34|Compromised,H62|Compromised,0.02,spatial
H34|Compromised,H63|Compromised,0.02,spatial
H34|Compromised,H64|Compromised,0.02,spatial
H34|Compromised,H65|Compromised,0.02,spatial
H34|Compromised,H66|Compromised,0.02,spatial
H34|Compromised,H67|Compromised,0.02,spatial
H34|Compromised,H68|Compromised,0.02,spatial
H34|Compromised,H69|Compromised,0.02,spatial
H34|Compromised,H70|Compromised,0.02,spatial
H34|Compromised,H71|Compromised,0.02,spatial
H34|Compromised,H72|Compromised,0.02,spatial
H34|Compromised,H73|Compromised,0.02,spatial
H34|Compromised,H74|Compromised,0.02,spatial
H34|Compromised,H75|Compromised,0.02,spatial
H34|Compromised,H76|Compromised,0.02,spatial
H34|Compromised,H77|Compromised,0.02,spatial
H34|Compromised,H78|Compromised,0.02,spatial
H34|Compromised,H79|Compromised,0.02,spatial
H34|Compromised,H80|Compromised,0.02,spatial
H34|Compromised,H81|Compromised,0.02,spatial
H34|Compromised,H82|Compromised,0.02,spatial
H34|Compromised,H83|Compromised,0.02,spatial
H34|Compromised,H84|Compromised,0.02,spatial
H34|Compromised,H85|Compromised,0.02,spatial
H34|Compromised,H86|Compromised,0.02,spatial
H34|Compromised,H87|Compromised,0.02,spatial
H34|Compromised,H88|Compromised,0.02,spatial
H34|Compromised,H89|Compromised,0.02,spatial
H34|Compromised,H90|Compromised,0.02,spatial
H34|Compromised,H91|Compromised,0.02,spatial
H34|Compromised,H92|Compromised,0.02,spatial
H34|Compromised,H93|Compromised,0.02,spatial
H34|Compromised,H94|Compromised,0.02,spatial
H34|Compromised,H95|Compromised,0.02,spatial
H34|Compromised,H96|Compromised,0.02,spatial
H34|Compromised,H97|Compromised,0.02,spatial
H34|Compromised,H98|Compromised,0.02,spatial
H34|Compromised,H99|Compromised,0.02,spatial
H34|Compromised,H100|Compromised,0.02,spatial
H34|Compromised,H101|Compromised,0.02,spatial
H34|Compromised,H102|Compromised,0.02,spatial
H34|Compromised,H103|Compromised,0.02,spatial
H34|Compromised,H104|Compromised,0.02,spatial
H34|Compromised,H105|Compromised,0.02,spatial
H34|Compromised,H106|Compromised,0.02,spatial
H34|Compromised,H107|Compromised,0.02,spatial
H34|Compromised,H108|Compromised,0.02,spatial
H34|Compromised,H109|Compromised,0.02,spatial
H34|Compromised,H110|Compromised,0.02,spatial
H34|Compromised,H111|Compromised,0.02,spatial
H34|Compromised,H112|Compromised,0.02,spatial
H34|Compromised,H113|Compromised,0.02,spatial
H34|Compromised,H114|Compromised,0.02,spatial
H34|Compromised,H115|Compromised,0.02,spatial
H34|Compromised,H116|Compromised,0.02,spatial
H34|Compromised,H117|Compromised,0.02,spatial
H34|Compromised,H118|Compromised,0.02,spatial
H34|Compromised,H119|Compromised,0.02,spatial
H34|Compromised,H120|Compromised,0.02,spatial
H34|Compromised,H121|Compromised,0.02,spatial
H34|Compromised,H122|Compromised,0.02,spatial
H34|Compromised,H123|Compromised,0.02,spatial
H34|Compromised,H124|Compromised,0.02,spatial
H34|Compromised,H125|Compromised,0.02,spatial
H34|Compromised,H126|Compromised,0.02,spatial
H34|Compromised,H127|Compromised,0.02,spatial
H34|Compromised,H128|Compromised,0.02,spatial
H34|Compromised,H129|Compromised,0.02,spatial
H34|Compromised,H130|Compromised,0.02,spatial
H34|Compromised,H131|Compromised,0.02,spatial
H34|Compromised,H132|Compromised,0.02,spatial
H34|Compromised,H133|Compromised,0.02,spatial
H34|Compromised,H134|Compromised,0.02,spatial
H34|Compromised,H135|Compromised,0.02,spatial
H34|Compromised,H136|Compromised,0.02,spatial
H34|Compromised,H137|Compromised,0.02,spatial
H34|Compromised,H138|Compromised,0.02,spatial
H34|Compromised,H139|Compromised,0.02,spatial
H34|Compromised,H140|Compromised,0.02,spatial
H34|Compromised,H141|Compromised,0.02,spatial
H34|Compromised,H142|Compromised,0.02,spatial
H34|Compromised,H143|Compromised,0.02,spatial
H34|Compromised,H144|Compromised,0.02,spatial
H34|Compromised,H145|Compromised,0.02,spatial
H34|Compromised,H146|Compromised,0.02,spatial
H34|Compromised,H147|Compromised,0.02,spatial
H34|Compromised,H148|Compromised,0.02,spatial
H34|Compromised,H149|Compromised,0.02,spatial
H34|Compromised,H150|Compromised,0.02,spatial
H34|Compromised,H151|Compromised,0.02,spatial
H34|Compromised,H152|Compromised,0.02,spatial
H35|Normal,H35|Compromised,0.030459207484708546,internal
H35|Compromised,H35|Down,0.10536051565782631,internal
H35|Down,H35|Mitigated,0.08338160893905106,internal
H35|Mitigated,H35|Recovered,0.07257069283483544,internal
H35|Compromised,H0|Compromised,0.02,spatial
H35|Compromised,H1|Compromised,0.02,spatial
H35|Compromised,H2|Compromised,0.02,spatial
H35|Compromised,H3|Compromised,0.02,spatial
H35|Compromised,H4|Compromised,0.02,spatial
H35|Compromised,H5|Compromised,0.02,spatial
H35|Compromised,H6|Compromised,0.02,spatial
H35|Compromised,H7|Compromised,0.02,spatial
H35|Compromised,H8|Compromised,0.02,spatial
H35|Compromised,H9|Compromised,0.02,spatial
H35|Compromised,H10|Compromised,0.02,spatial
H35|Compromised,H11|Compromised,0.02,spatial
H35|Compromised,H12|Compromised,0.02,spatial
H35|Compromised,H13|Compromised,0.02,spatial
H35|Compromised,H14|Compromised,0.02,spatial
H35|Compromised,H15|Compromised,0.02,spatial
H35|Compromised,H16|Compromised,0.02,spatial
H35|Compromised,H17|Compromised,0.02,spatial
H35|Compromised,H18|Compromised,0.02,spatial
H35|Compromised,H19|Compromised,0.02,spatial
H35|Compromised,H20|Compromised,0.02,spatial
H35|Compromised,H21|Compromised,0.02,spatial
H35|Compromised,H22|Compromised,0.02,spatial
H35|Compromised,H23|Compromised,0.02,spatial
H35|Compromised,H24|Compromised,0.02,spatial
H35|Compromised,H25|Compromised,0.02,spatial
H35|Compromised,H26|Compromised,0.02,spatial
H35|Compromised,H27|Compromised,0.02,spatial
H35|Compromised,H28|Compromised,0.02,spatial
H35|Compromised,H29|Compromised,0.02,spatial
H35|Compromised,H30|Compromised,0.02,spatial
H35|Compromised,H31|Compromised,0.02,spatial
H35|Compromised,H32|Compromised,0.02,spatial
H35|Compromised,H33|Compromised,0.02,spatial
H35|Compromised,H34|Compromised,0.02,spatial
H35|Compromised,H36|Compromised,0.02,spatial
H35|Compromised,H37|Compromised,0.02,spatial
H35|Compromised,H38|Compromised,0.02,spatial
H35|Compromised,H39|Compromised,0.02,spatial
H35|Compromised,H40|Compromised,0.02,spatial
H35|Compromised,H41|Compromised,0.02,spatial
H35|Compromised,H42|Compromised,0.02,spatial
H35|Compromised,H43|Compromised,0.02,spatial
H35|Compromised,H44|Compromised,0.02,spatial
H35|Compromised,H45|Compromised,0.02,spatial
H35|Compromised,H46|Compromised,0.02,spatial
H35|Compromised,H47|Compromised,0.02,spatial
H35|Compromised,H48|Compromised,0.02,spatial
H35|Compromised,H49|Compromised,0.02,spatial
H35|Compromised,H50|Compromised,0.02,spatial
H35|Compromised,H51|Compromised,0.02,spatial
H35|Compromised,H52|Compromised,0.02,spatial
H35|Compromised,H53|Compromised,0.02,spatial
H35|Compromised,H54|Compromised,0.02,spatial
H35|Compromised,H55|Compromised,0.02,spatial
H35|Compromised,H56|Compromised,0.02,spatial
H35|Compromised,H57|Compromised,0.02,spatial
H35|Compromised,H58|Compromised,0.02,spatial
H35|Compromised,H59|Compromised,0.02,spatial
H35|Compromised,H60|Compromised,0.02,spatial
H35|Compromised,H61|Compromised,0.02,spatial
H35|Compromised,H62|Compromised,0.02,spatial
H35|Compromised,H63|Compromised,0.02,spatial
H35|Compromised,H64|Compromised,0.02,spatial
H35|Compromised,H65|Compromised,0.02,spatial
H35|Compromised,H66|Compromised,0.02,spatial
H35|Compromised,H67|Compromised,0.02,spatial
H35|Compromised,H68|Compromised,0.02,spatial
H35|Compromised,H69|Compromised,0.02,spatial
H35|Compromised,H70|Compromised,0.02,spatial
H35|Compromised,H71|Compromised,0.02,spatial
H35|Compromised,H72|Compromised,0.02,spatial
H35|Compromised,H73|Compromised,0.02,spatial
H35|Compromised,H74|Compromised,0.02,spatial
H35|Compromised,H75|Compromised,0.02,spatial
H35|Compromised,H76|Compromised,0.02,spatial
H35|Compromised,H77|Compromised,0.02,spatial
H35|Compromised,H78|Compromised,0.02,spatial
H35|Compromised,H79|Compromised,0.02,spatial
H35|Compromised,H80|Compromised,0.02,spatial
H35|Compromised,H81|Compromised,0.02,spatial
H35|Compromised,H82|Compromised,0.02,spatial
H35|Compromised,H83|Compromised,0.02,spatial
H35|Compromised,H84|Compromised,0.02,spatial
H35|Compromised,H85|Compromised,0.02,spatial
H35|Compromised,H86|Compromised,0.02,spatial
H35|Compromised,H87|Compromised,0.02,spatial
H35|Compromised,H88|Compromised,0.02,spatial
H35|Compromised,H89|Compromised,0.02,spatial
H35|Compromised,H90|Compromised,0.02,spatial
H35|Compromised,H91|Compromised,0.02,spatial
H35|Compromised,H92|Compromised,0.02,spatial
H35|Compromised,H93|Compromised,0.02,spatial
H35|Compromised,H94|Compromised,0.02,spatial
H35|Compromised,H95|Compromised,0.02,spatial
H35|Compromised,H96|Compromised,0.02,spatial
H35|Compromised,H97|Compromised,0.02,spatial
H35|Compromised,H98|Compromised,0.02,spatial
H35|Compromised,H99|Compromised,0.02,spatial
H35|Compromised,H100|Compromised,0.02,spatial
H35|Compromised,H101|Compromised,0.02,spatial
H35|Compromised,H102|Compromised,0.02,spatial
H35|Compromised,H103|Compromised,0.02,spatial
H35|Compromised,H104|Compromised,0.02,spatial
H35|Compromised,H105|Compromised,0.02,spatial
H35|Compromised,H106|Compromised,0.02,spatial
H35|Compromised,H107|Compromised,0.02,spatial
H35|Compromised,H108|Compromised,0.02,spatial
H35|Compromised,H109|Compromised,0.02,spatial
H35|Compromised,H110|Compromised,0.02,spatial
H35|Compromised,H111|Compromised,0.02,spatial
H35|Compromised,H112|Compromised,0.02,spatial
H35|Compromised,H113|Compromised,0.02,spatial
H35|Compromised,H114|Compromised,0.02,spatial
H35|Compromised,H115|Compromised,0.02,spatial
H35|Compromised,H116|Compromised,0.02,spatial
H35|Compromised,H117|Compromised,0.02,spatial
H35|Compromised,H118|Compromised,0.02,spatial
H35|Compromised,H119|Compromised,0.02,spatial
H35|Compromised,H120|Compromised,0.02,spatial
H35|Compromised,H121|Compromised,0.02,spatial
H35|Compromised,H122|Compromised,0.02,spatial
H35|Compromised,H123|Compromised,0.02,spatial
H35|Compromised,H124|Compromised,0.02,spatial
H35|Compromised,H125|Compromised,0.02,spatial
H35|Compromised,H126|Compromised,0.02,spatial
H35|Compromised,H127|Compromised,0.02,spatial
H35|Compromised,H128|Compromised,0.02,spatial
H35|Compromised,H129|Compromised,0.02,spatial
H35|Compromised,H130|Compromised,0.02,spatial
H35|Compromised,H131|Compromised,0.02,spatial
H35|Compromised,H132|Compromised,0.02,spatial
H35|Compromised,H133|Compromised,0.02,spatial
H35|Compromised,H134|Compromised,0.02,spatial
H35|Compromised,H135|Compromised,0.02,spatial
H35|Compromised,H136|Compromised,0.02,spatial
H35|Compromised,H137|Compromised,0.02,spatial
H35|Compromised,H138|Compromised,0.02,spatial
H35|Compromised,H139|Compromised,0.02,spatial
H35|Compromised,H140|Compromised,0.02,spatial
H35|Compromised,H141|Compromised,0.02,spatial
H35|Compromised,H142|Compromised,0.02,spatial
H35|Compromised,H143|Compromised,0.02,spatial
H35|Compromised,H144|Compromised,0.02,spatial
H35|Compromised,H145|Compromised,0.02,spatial
H35|Compromised,H146|Compromised,0.02,spatial
H35|Compromised,H147|Compromised,0.02,spatial
H35|Compromised,H148|Compromised,0.02,spatial
H35|Compromised,H149|Compromised,0.02,spatial
H35|Compromised,H150|Compromised,0.02,spatial
H35|Compromised,H151|Compromised,0.02,spatial
H35|Compromised,H152|Compromised,0.02,spatial
H36|Normal,H36|Compromised,0.030459207484708546,internal
H36|Compromised,H36|Down,0.10536051565782631,internal
H36|Down,H36|Mitigated,0.08338160893905106,internal
H36|Mitigated,H36|Recovered,0.07257069283483544,internal
H36|Compromised,H0|Compromised,0.02,spatial
H36|Compromised,H1|Compromised,0.02,spatial
H36|Compromised,H2|Compromised,0.02,spatial
H36|Compromised,H3|Compromised,0.02,spatial
H36|Compromised,H4|Compromised,0.02,spatial
H36|Compromised,H5|Compromised,0.02,spatial
H36|Compromised,H6|Compromised,0.02,spatial
H36|Compromised,H7|Compromised,0.02,spatial
H36|Compromised,H8|Compromised,0.02,spatial
H36|Compromised,H9|Compromised,0.02,spatial
H36|Compromised,H10|Compromised,0.02,spatial
H36|Compromised,H11|Compromised,0.02,spatial
H36|Compromised,H12|Compromised,0.02,spatial
H36|Compromised,H13|Compromised,0.02,spatial
H36|Compromised,H14|Compromised,0.02,spatial
H36|Compromised,H15|Compromised,0.02,spatial
H36|Compromised,H16|Compromised,0.02,spatial
H36|Compromised,H17|Compromised,0.02,spatial
H36|Compromised,H18|Compromised,0.02,spatial
H36|Compromised,H19|Compromised,0.02,spatial
H36|Compromised,H20|Compromised,0.02,spatial
H36|Compromised,H21|Compromised,0.02,spatial
H36|Compromised,H22|Compromised,0.02,spatial
H36|Compromised,H23|Compromised,0.02,spatial
H36|Compromised,H24|Compromised,0.02,spatial
H36|Compromised,H25|Compromised,0.02,spatial
H36|Compromised,H26|Compromised,0.02,spatial
H36|Compromised,H27|Compromised,0.02,spatial
H36|Compromised,H28|Compromised,0.02,spatial
H36|Compromised,H29|Compromised,0.02,spatial
H36|Compromised,H30|Compromised,0.02,spatial
H36|Compromised,H31|Compromised,0.02,spatial
H36|Compromised,H32|Compromised,0.02,spatial
H36|Compromised,H33|Compromised,0.02,spatial
H36|Compromised,H34|Compromised,0.02,spatial
H36|Compromised,H35|Compromised,0.02,spatial
H36|Compromised,H37|Compromised,0.02,spatial
H36|Compromised,H38|Compromised,0.02,spatial
H36|Compromised,H39|Compromised,0.02,spatial
H36|Compromised,H40|Compromised,0.02,spatial
H36|Compromised,H41|Compromised,0.02,spatial
H36|Compromised,H42|Compromised,0.02,spatial
H36|Compromised,H43|Compromised,0.02,spatial
H36|Compromised,H44|Compromised,0.02,spatial
H36|Compromised,H45|Compromised,0.02,spatial
H36|Compromised,H46|Compromised,0.02,spatial
H36|Compromised,H47|Compromised,0.02,spatial
H36|Compromised,H48|Compromised,0.02,spatial
H36|Compromised,H49|Compromised,0.02,spatial
H36|Compromised,H50|Compromised,0.02,spatial
